Jones county (GA state)

834 records retrieved

Color Legend: Blue=Motorola, Green=LTR, Yellow=EDACS
Freq	Type	City	Call	  Licensee	Elev	Site Name
465.32500000	MO	MACON	WPUK849	JONES, COUNTY OF (TOM PAHULA)	167.6	 
465.32500000	MO	 	WPUK849	JONES, COUNTY OF (TOM PAHULA)	 	 
465.32500000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	198.0	WATER TANK
465.36250000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	198.0	WATER TANK
465.36250000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	182.8	 
465.36250000	MO	MACON	WPUK849	JONES, COUNTY OF (TOM PAHULA)	167.6	 
465.36250000	MO	 	WPUK849	JONES, COUNTY OF (TOM PAHULA)	 	 
465.50000000	MO	MACON	WPUK849	JONES, COUNTY OF (TOM PAHULA)	167.6	 
465.50000000	MO	 	WPUK849	JONES, COUNTY OF (TOM PAHULA)	 	 
465.50000000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	198.0	WATER TANK
465.50000000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	182.8	 
465.52500000	MO	MACON	WPUK849	JONES, COUNTY OF (TOM PAHULA)	167.6	 
465.52500000	MO	 	WPUK849	JONES, COUNTY OF (TOM PAHULA)	 	 
465.52500000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	198.0	WATER TANK
465.52500000	MO	GRAY	WPUK849	JONES, COUNTY OF (TOM PAHULA)	182.8	 
466.01250000	MO	 	WPAM958	MIDDLE GEORGIA SECURITY SYSTEMS CO (FORREST HOLLOWAY)	 	 
466.02500000	FX1	MACON	KAS894	MACON VENDING SERVICE INC	201.0	 
466.02500000	MO	MACON	KAS894	MACON VENDING SERVICE INC	201.0	 
466.07500000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
466.07500000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
466.26250000	MO	 	WPAM958	MIDDLE GEORGIA SECURITY SYSTEMS CO (FORREST HOLLOWAY)	 	 
466.27500000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
466.27500000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
466.35000000	MO	MACON	KNCB680	U S BROADCASTING LIMITED PARTNERSHIP (DOUGLAS GRIMM)	201.0	 
466.35000000	FX1	MACON	KNCB680	U S BROADCASTING LIMITED PARTNERSHIP (DOUGLAS GRIMM)	201.0	 
466.50000000	MO	MACON	WNYG471	MACON BIBB COUNTY EOC, Inc. (SARITA HILL)	201.0	 
466.50000000	FX1	MACON	WNYG471	MACON BIBB COUNTY EOC, Inc. (SARITA HILL)	201.0	 
466.51250000	MO	MACON	WRTQ434	SEQUOIA GOLF, LLC (Emily C. Decker, Secretary)	183.0	WQOE531
466.87500000	FX1	MACON	WNYG471	MACON BIBB COUNTY EOC, Inc. (SARITA HILL)	201.0	 
466.87500000	MO	MACON	WNYG471	MACON BIBB COUNTY EOC, Inc. (SARITA HILL)	201.0	 
467.02500000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
467.02500000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
467.05000000	MO	MACON	KNDV731	WORSHAM, THOMAS R	201.0	 
467.05000000	FX1	MACON	KNDV731	WORSHAM, THOMAS R	201.0	 
467.07500000	MO	Macon	WQAY611	Parkay Properties LLC (Paul R Beliveau)	 	 
467.07500000	MO	Macon	WQAY611	Parkay Properties LLC (Paul R Beliveau)	167.6	 
467.17500000	FX1	MACON	WQU883	VICTORS	146.0	 
467.17500000	FX1	MACON	KNBQ542	DVM OPERATIONS INC DBA GOLDEN KEY LOCKSM	146.0	 
467.17500000	FX1	MACON	KNAS670	MIDDLE GEORGIA SECURITY SYSTEMS CO INC	146.0	 
467.17500000	MO	MACON	WQU883	VICTORS	146.0	 
467.17500000	MO	MACON	KNBQ542	DVM OPERATIONS INC DBA GOLDEN KEY LOCKSM	146.0	 
467.17500000	MO	MACON	KNAS670	MIDDLE GEORGIA SECURITY SYSTEMS CO INC	146.0	 
467.21250000	MO	 	WQNC345	Aggregates USA (Keith Pittman)	 	 
467.21250000	MO	MACON	WQNC345	Aggregates USA (Keith Pittman)	195.1	 
467.25000000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
467.25000000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
467.43750000	MO	 	WQNC345	Aggregates USA (Keith Pittman)	 	 
467.43750000	MO	MACON	WQNC345	Aggregates USA (Keith Pittman)	195.1	 
467.47500000	FX1	MACON	KIX922	ATLANTA GAS LIGHT COMPANY (Loc 1545)	166.0	 
467.75000000	MO	 	WPDV380	ATLANTA GAS LIGHT COMPANY (Network Engineering)	 	 
467.87500000	MO	 	WPDV380	ATLANTA GAS LIGHT COMPANY (Network Engineering)	 	 
468.30000000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
468.30000000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
468.47500000	MO	MACON	WNIC409	U S BROADCASTING LIMITED PARTNERSHIP	201.0	 
468.47500000	FX1	MACON	WNIC409	U S BROADCASTING LIMITED PARTNERSHIP	201.0	 
468.47500000	MO	 	WNIC409	U S BROADCASTING LIMITED PARTNERSHIP	 	 
468.47500000	FX1	 	WNIC409	U S BROADCASTING LIMITED PARTNERSHIP	 	 
468.48750000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
468.52500000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
468.52500000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
468.76250000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
468.83750000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
468.97500000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
468.97500000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
469.11250000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.11250000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.13750000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
469.16250000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.16250000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.18750000	MO	 	WQNC345	Aggregates USA (Keith Pittman)	 	 
469.18750000	MO	MACON	WQNC345	Aggregates USA (Keith Pittman)	195.1	 
469.21250000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.21250000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.22500000	MO	MACON	WSG857	GORDON JR, J D	146.0	 
469.26250000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
469.26250000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
469.37500000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.37500000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.46250000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
469.46250000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
469.46250000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
469.53750000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.53750000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.60000000	FX1	GRAY	WSP768	IRVIN, HERMAN L	145.0	 
469.60000000	MO	GRAY	WSP768	IRVIN, HERMAN L	145.0	 
469.63750000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
469.66250000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
469.67500000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.67500000	MO	MACON	WNHT583	RIVER NORTH GOLF COURSE INC	183.0	 
469.67500000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.73750000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.73750000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.75000000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.75000000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.83750000	MO	MACON	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	149.0	 
469.83750000	MO	 	WRMN526	VULCAN MATERIALS (POSTELL QUARRY)	 	 
469.88750000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.88750000	MO	MACON	WPYE965	J R & R MANAGEMENT COMPANY (WENDY'S GRAY HIGHWAY)	0.0	 
469.88750000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.93750000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
469.93750000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.97500000	MO	 	WPLT850	MORTENSON (GREG KNUTSON)	 	 
469.97500000	MO	MACON	WPLT850	MORTENSON (GREG KNUTSON)	80.0	 
807.01250000	MO	Macon	WRNQ931	Macon-Bibb County Government (Christopher Land)	140.0	 
807.51250000	MO	Macon	WRNQ931	Macon-Bibb County Government (Christopher Land)	140.0	 
809.06250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.06250000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.71250000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.71250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.91250000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.91250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
809.98750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
809.98750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
809.98750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
810.21250000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.21250000	FX1	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.23750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
810.23750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
810.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
810.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
810.48750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
810.48750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
810.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
810.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
810.58750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.58750000	FX1	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.63750000	MO	GRAY	WNZB283	TRI COUNTY ELECTRIC MEMBERSHIP CORP (LEE Marsh)	198.0	 
810.63750000	FX1	GRAY	WNZB283	TRI COUNTY ELECTRIC MEMBERSHIP CORP (LEE Marsh)	198.0	 
810.88750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.88750000	FX1	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.98750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
810.98750000	FX1	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
811.23750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.23750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.26250000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.26250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.26250000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.26250000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.48750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.48750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
811.58750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.58750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
811.98750000	FX1	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
811.98750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
812.23750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
812.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
812.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
812.23750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
812.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
812.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
812.48750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
812.48750000	FX1	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
813.73750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
813.73750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
813.73750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
813.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
813.98750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
813.98750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
814.21250000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
814.21250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
814.21250000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
814.98750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
814.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
814.98750000	FX1	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
852.01250000	FB2	Macon	WRNQ931	Macon-Bibb County Government (Christopher Land)	140.0	 
852.51250000	FB2	Macon	WRNQ931	Macon-Bibb County Government (Christopher Land)	140.0	 
854.06250000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.06250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.71250000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.71250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.91250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.91250000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.98750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.98750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
854.98750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
854.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
855.21250000	FB2C	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.21250000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.23750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
855.23750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
855.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
855.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
855.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
855.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
855.48750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
855.48750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
855.58750000	FB2C	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.58750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.61250000	FB2C	ROUND OAK	WNNE877	OGLETHORPE POWER CORP (BRIAN SAVORY)	198.0	 
855.63750000	FB2	GRAY	WNZB283	TRI COUNTY ELECTRIC MEMBERSHIP CORP (LEE Marsh)	198.0	 
855.63750000	MO	GRAY	WNZB283	TRI COUNTY ELECTRIC MEMBERSHIP CORP (LEE Marsh)	198.0	 
855.88750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.88750000	FB2C	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.98750000	FB2C	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
855.98750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
856.23750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.23750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.26250000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.26250000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.26250000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.26250000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.48750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.48750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
856.58750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.58750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
856.98750000	FB2C	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
856.98750000	MO	Macon	WNVR832	Macon-Bibb County Government (ATTN MBIT - Radio Systems Manager)	140.0	 
857.23750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
857.23750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
857.23750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
857.23750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
857.48750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
857.48750000	FB2C	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
857.48750000	MO	MACON	WPXX405	Macon-Bibb County Government (MBIT - Radio Systems Manager)	140.0	 
857.48750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
858.73750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
858.73750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
858.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
858.98750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
859.21250000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
859.21250000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
859.98750000	FB2C	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
859.98750000	MO	MACON	WPCG237	MACON, CITY OF (CENTRAL SERVICES DEPARTMENT)	140.0	 
928.53750000	FXO	GRAY	WNEK422	TRI-COUNTY ELECTRIC MEMBERSHIP CORP	173.7	STATION
928.54375000	FXO	GRAY	WNTS265	TRI COUNTY ELECTRIC MEMBERSHIP CORP	198.1	STATION
929.01250000	FB6C	MOUNTAIN SPRING	WPFK941	METROCALL USA INC	161.0	 
946.50000000	FXO	Macon	WQTJ536	CUMULUS LICENSING LLC	195.1	Frank Foster Rd Site
952.53750000	FXO	GRAY	WNEK422	TRI-COUNTY ELECTRIC MEMBERSHIP CORP	173.7	STATION
952.54375000	FXO	GRAY	WNTS265	TRI COUNTY ELECTRIC MEMBERSHIP CORP	198.1	STATION
1885.00000000	FXO	ROUND OAK	KOY29	GEORGIA POWER COMPANY (TELECOM LICENSE COORD)	197.5	STATION
2118.40000000	FXO	GRAY	WMR526	American Cellular Communications LLC (FCC Group)	193.9	GRAY
2128.00000000	FXO	GRAY	WMT344	METRONET COMMUNICATIONS	193.9	GRAY
3730.00000000	FXO	ROUND OAK	KJG92	AT&T COMMUNICATIONS OF THE SOUTHERN STAT (J M VAUGHAN PROMENADE II 15W27)	202.7	ROUND OAK
4940.00000000	 	 	WQYT903	JONES, COUNTY OF (CLAY WIGGINS SHERIFF DEPUTY)	 	 
6197.24000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6226.89000000	FXO	Hillsboro	WRAR449	T-MOBILE LICENSE LLC (FCC REGULATORY COMPLIANCE)	203.3	9AT3624B
6226.89000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6226.89000000	FXO	Macon	WQOX980	Macon-Bibb County Government	140.0	TOWN CREEK
6256.54000000	FXO	Macon	WQOX980	Macon-Bibb County Government	140.0	TOWN CREEK
6286.19000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6315.84000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6345.49000000	FXO	Gray	KRG70	CENTRAL OF GEORGIA RAILWAY COMPANY (Brian S. Smith)	197.5	Cumslo
6375.14000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6375.14000000	FXO	ROUND OAK	WPNA247	Southern Company Services, Inc. (Telecom Engineering Manager)	195.4	ROUND OAK
6404.79000000	FXO	ROUND OAK	WPNA247	Southern Company Services, Inc. (Telecom Engineering Manager)	195.4	ROUND OAK
6543.75000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6555.00000000	FXO	Gray	KRG70	CENTRAL OF GEORGIA RAILWAY COMPANY (Brian S. Smith)	197.5	Cumslo
6585.00000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6625.00000000	FXO	Gray	KNV54	NORFOLK SOUTHERN RAILWAY COMPANY (Brian S. Smith)	188.7	Arkwright
6635.00000000	FXO	Gray	KRG70	CENTRAL OF GEORGIA RAILWAY COMPANY (Brian S. Smith)	197.5	Cumslo
6645.00000000	FXO	Gray	KRG70	CENTRAL OF GEORGIA RAILWAY COMPANY (Brian S. Smith)	197.5	Cumslo
6670.00000000	FXO	GRAY	WPOP743	MACON CITY CENTRAL SERVICES (JOE TAYLOR)	140.2	 
6715.00000000	FXO	ROUND OAK	WPNA247	Southern Company Services, Inc. (Telecom Engineering Manager)	195.4	ROUND OAK
6735.00000000	FXO	ROUND OAK	WPNA247	Southern Company Services, Inc. (Telecom Engineering Manager)	195.4	ROUND OAK
